run_id,ts,side,symbol,res,qty,price,fee_bps,slippage_bps
20250913-072755-8d0ad7,2024-09-13 08:10:00,BUY,BTCUSDT,5m,0.14980627857847484,58117.227596,5.0,4
20250913-072755-8d0ad7,2024-09-13 12:30:00,SELL,BTCUSDT,5m,0.14980627857847484,57748.421388,5.0,4
20250913-072755-8d0ad7,2024-09-13 14:50:00,BUY,BTCUSDT,5m,0.14818127782115725,58323.139928,5.0,4
20250913-072755-8d0ad7,2024-09-14 02:50:00,SELL,BTCUSDT,5m,0.14818127782115725,60279.058728,5.0,4
20250913-072755-8d0ad7,2024-09-14 15:05:00,BUY,BTCUSDT,5m,0.14880834323605432,59965.996807999996,5.0,4
20250913-072755-8d0ad7,2024-09-14 18:25:00,SELL,BTCUSDT,5m,0.14880834323605432,59637.23556,5.0,4
20250913-072755-8d0ad7,2024-09-14 20:45:00,BUY,BTCUSDT,5m,0.14782691767902775,59972.969595999995,5.0,4
20250913-072755-8d0ad7,2024-09-15 05:05:00,SELL,BTCUSDT,5m,0.14782691767902775,60124.660512,5.0,4
20250913-072755-8d0ad7,2024-09-15 08:05:00,BUY,BTCUSDT,5m,0.14750899388868693,60194.068,5.0,4
20250913-072755-8d0ad7,2024-09-15 08:40:00,SELL,BTCUSDT,5m,0.14750899388868693,60092.383428,5.0,4
20250913-072755-8d0ad7,2024-09-15 13:20:00,BUY,BTCUSDT,5m,0.14688025378635644,60289.216044,5.0,4
20250913-072755-8d0ad7,2024-09-15 17:15:00,SELL,BTCUSDT,5m,0.14688025378635644,59820.722136000004,5.0,4
20250913-072755-8d0ad7,2024-09-16 06:05:00,BUY,BTCUSDT,5m,0.14943904782712725,58737.405567999995,5.0,4
20250913-072755-8d0ad7,2024-09-16 10:25:00,SELL,BTCUSDT,5m,0.14943904782712725,58574.540808000005,5.0,4
20250913-072755-8d0ad7,2024-09-16 19:05:00,BUY,BTCUSDT,5m,0.15085879291728094,57965.186804,5.0,4
20250913-072755-8d0ad7,2024-09-16 21:50:00,SELL,BTCUSDT,5m,0.15085879291728094,57941.01432,5.0,4
20250913-072755-8d0ad7,2024-09-16 22:50:00,BUY,BTCUSDT,5m,0.1505827083982246,57989.1864,5.0,4
20250913-072755-8d0ad7,2024-09-17 01:45:00,SELL,BTCUSDT,5m,0.1505827083982246,57860.8464,5.0,4
20250913-072755-8d0ad7,2024-09-17 03:45:00,BUY,BTCUSDT,5m,0.14972709854523228,58133.233995999995,5.0,4
