run_id,ts,side,symbol,res,qty,price,fee_bps,slippage_bps
20250914-011757-6a86f3,2024-09-02 06:45:00,SELL,BTCUSDT,5m,0.1636246480119626,57743.893200000006,5.0,4
20250914-011757-6a86f3,2024-09-02 06:50:00,BUY,BTCUSDT,5m,0.16342947281412756,57755.082795999995,5.0,4
20250914-011757-6a86f3,2024-09-02 06:55:00,SELL,BTCUSDT,5m,0.16342947281412756,57664.9248,5.0,4
20250914-011757-6a86f3,2024-09-02 07:00:00,BUY,BTCUSDT,5m,0.16303364274521054,57747.079595999996,5.0,4
20250914-011757-6a86f3,2024-09-02 07:25:00,SELL,BTCUSDT,5m,0.16303364274521054,57506.988000000005,5.0,4
20250914-011757-6a86f3,2024-09-02 08:35:00,BUY,BTCUSDT,5m,0.16109078320626558,58142.237596,5.0,4
20250914-011757-6a86f3,2024-09-02 09:40:00,SELL,BTCUSDT,5m,0.16109078320626558,58027.789596,5.0,4
20250914-011757-6a86f3,2024-09-02 09:45:00,BUY,BTCUSDT,5m,0.1605215581183546,58175.270804,5.0,4
20250914-011757-6a86f3,2024-09-02 12:15:00,SELL,BTCUSDT,5m,0.1605215581183546,58345.66239600001,5.0,4
20250914-011757-6a86f3,2024-09-02 12:20:00,BUY,BTCUSDT,5m,0.16024404213090876,58388.346,5.0,4
20250914-011757-6a86f3,2024-09-02 12:25:00,SELL,BTCUSDT,5m,0.16024404213090876,58382.6376,5.0,4
20250914-011757-6a86f3,2024-09-02 12:30:00,BUY,BTCUSDT,5m,0.16013124269472467,58365.3368,5.0,4
20250914-011757-6a86f3,2024-09-02 12:35:00,SELL,BTCUSDT,5m,0.16013124269472467,58306.668000000005,5.0,4
20250914-011757-6a86f3,2024-09-02 12:40:00,BUY,BTCUSDT,5m,0.15999119240214366,58299.320404,5.0,4
20250914-011757-6a86f3,2024-09-02 12:45:00,SELL,BTCUSDT,5m,0.15999119240214366,58330.66839600001,5.0,4
20250914-011757-6a86f3,2024-09-02 13:15:00,BUY,BTCUSDT,5m,0.15950665064479627,58449.3704,5.0,4
20250914-011757-6a86f3,2024-09-02 13:25:00,SELL,BTCUSDT,5m,0.15950665064479627,58246.082244000005,5.0,4
20250914-011757-6a86f3,2024-09-02 15:15:00,BUY,BTCUSDT,5m,0.15837252995700388,58604.422395999994,5.0,4
20250914-011757-6a86f3,2024-09-02 16:40:00,SELL,BTCUSDT,5m,0.15837252995700388,58387.6356,5.0,4
20250914-011757-6a86f3,2024-09-02 20:40:00,BUY,BTCUSDT,5m,0.15754507457356484,58635.49482,5.0,4
20250914-011757-6a86f3,2024-09-02 23:30:00,SELL,BTCUSDT,5m,0.15754507457356484,59156.318004,5.0,4
20250914-011757-6a86f3,2024-09-02 23:35:00,BUY,BTCUSDT,5m,0.15732350576739895,59180.652795999995,5.0,4
20250914-011757-6a86f3,2024-09-02 23:55:00,SELL,BTCUSDT,5m,0.15732350576739895,59108.477148,5.0,4
20250914-011757-6a86f3,2024-09-03 00:00:00,BUY,BTCUSDT,5m,0.15711004179889862,59129.562368,5.0,4
20250914-011757-6a86f3,2024-09-03 00:05:00,SELL,BTCUSDT,5m,0.15711004179889862,59065.364400000006,5.0,4
20250914-011757-6a86f3,2024-09-03 00:10:00,BUY,BTCUSDT,5m,0.15677689634054748,59131.653204,5.0,4
20250914-011757-6a86f3,2024-09-03 02:45:00,SELL,BTCUSDT,5m,0.15677689634054748,59436.146028,5.0,4
20250914-011757-6a86f3,2024-09-03 02:50:00,BUY,BTCUSDT,5m,0.1566795961153171,59413.735992,5.0,4
20250914-011757-6a86f3,2024-09-03 02:55:00,SELL,BTCUSDT,5m,0.1566795961153171,59287.285596,5.0,4
20250914-011757-6a86f3,2024-09-03 03:00:00,BUY,BTCUSDT,5m,0.15645345092895185,59313.545932,5.0,4
20250914-011757-6a86f3,2024-09-03 03:05:00,SELL,BTCUSDT,5m,0.15645345092895185,59244.2928,5.0,4
20250914-011757-6a86f3,2024-09-03 03:10:00,BUY,BTCUSDT,5m,0.1561139960724687,59313.705996,5.0,4
20250914-011757-6a86f3,2024-09-03 03:15:00,SELL,BTCUSDT,5m,0.1561139960724687,59296.232016,5.0,4
20250914-011757-6a86f3,2024-09-03 03:20:00,BUY,BTCUSDT,5m,0.15599523898152223,59282.023327999996,5.0,4
20250914-011757-6a86f3,2024-09-03 03:25:00,SELL,BTCUSDT,5m,0.15599523898152223,59102.99934,5.0,4
20250914-011757-6a86f3,2024-09-03 11:00:00,BUY,BTCUSDT,5m,0.155916485172706,59073.630004,5.0,4
20250914-011757-6a86f3,2024-09-03 13:35:00,SELL,BTCUSDT,5m,0.155916485172706,58596.561996000004,5.0,4
20250914-011757-6a86f3,2024-09-03 18:50:00,BUY,BTCUSDT,5m,0.15733438292506702,58010.184795999994,5.0,4
20250914-011757-6a86f3,2024-09-03 21:30:00,SELL,BTCUSDT,5m,0.15733438292506702,57999.780804,5.0,4
20250914-011757-6a86f3,2024-09-03 21:35:00,BUY,BTCUSDT,5m,0.15711359498288735,58023.2,5.0,4
20250914-011757-6a86f3,2024-09-03 21:40:00,SELL,BTCUSDT,5m,0.15711359498288735,57989.7948,5.0,4
20250914-011757-6a86f3,2024-09-03 22:00:00,BUY,BTCUSDT,5m,0.1564491898074462,58177.81182,5.0,4
20250914-011757-6a86f3,2024-09-03 22:10:00,SELL,BTCUSDT,5m,0.1564491898074462,57978.309396000004,5.0,4
20250914-011757-6a86f3,2024-09-04 08:10:00,BUY,BTCUSDT,5m,0.1597080117661902,56738.376276,5.0,4
20250914-011757-6a86f3,2024-09-04 09:55:00,SELL,BTCUSDT,5m,0.1597080117661902,56574.351204,5.0,4
20250914-011757-6a86f3,2024-09-04 14:50:00,BUY,BTCUSDT,5m,0.15715464415223568,57435.9652,5.0,4
20250914-011757-6a86f3,2024-09-04 17:30:00,SELL,BTCUSDT,5m,0.15715464415223568,57888.575304,5.0,4
20250914-011757-6a86f3,2024-09-04 17:35:00,BUY,BTCUSDT,5m,0.1567960416595798,57963.176,5.0,4
20250914-011757-6a86f3,2024-09-04 17:40:00,SELL,BTCUSDT,5m,0.1567960416595798,57899.820804,5.0,4
20250914-011757-6a86f3,2024-09-04 17:45:00,BUY,BTCUSDT,5m,0.15617148226960473,58073.209996,5.0,4
20250914-011757-6a86f3,2024-09-04 17:55:00,SELL,BTCUSDT,5m,0.15617148226960473,57854.8488,5.0,4
20250914-011757-6a86f3,2024-09-04 18:00:00,BUY,BTCUSDT,5m,0.15595222744348736,57878.142,5.0,4
20250914-011757-6a86f3,2024-09-04 18:05:00,SELL,BTCUSDT,5m,0.15595222744348736,57868.323408000004,5.0,4
20250914-011757-6a86f3,2024-09-04 18:10:00,BUY,BTCUSDT,5m,0.1555359436831418,57965.176799999994,5.0,4
20250914-011757-6a86f3,2024-09-04 18:15:00,SELL,BTCUSDT,5m,0.1555359436831418,57843.58330800001,5.0,4
20250914-011757-6a86f3,2024-09-04 21:25:00,BUY,BTCUSDT,5m,0.15488589674774214,58028.202,5.0,4
20250914-011757-6a86f3,2024-09-04 22:45:00,SELL,BTCUSDT,5m,0.15488589674774214,58087.755600000004,5.0,4
20250914-011757-6a86f3,2024-09-04 22:50:00,BUY,BTCUSDT,5m,0.154461189414301,58189.256396,5.0,4
20250914-011757-6a86f3,2024-09-04 23:25:00,SELL,BTCUSDT,5m,0.154461189414301,58055.7684,5.0,4
20250914-011757-6a86f3,2024-09-04 23:30:00,BUY,BTCUSDT,5m,0.1541630611972817,58109.804628,5.0,4
20250914-011757-6a86f3,2024-09-04 23:45:00,SELL,BTCUSDT,5m,0.1541630611972817,57866.844000000005,5.0,4
20250914-011757-6a86f3,2024-09-05 00:25:00,BUY,BTCUSDT,5m,0.15293436540020225,58273.299999999996,5.0,4
20250914-011757-6a86f3,2024-09-05 01:00:00,SELL,BTCUSDT,5m,0.15293436540020225,58002.779604,5.0,4
20250914-011757-6a86f3,2024-09-05 01:40:00,BUY,BTCUSDT,5m,0.1523516796945086,58166.2572,5.0,4
20250914-011757-6a86f3,2024-09-05 02:00:00,SELL,BTCUSDT,5m,0.1523516796945086,58021.2822,5.0,4
20250914-011757-6a86f3,2024-09-05 08:25:00,BUY,BTCUSDT,5m,0.15444690160828123,57176.8616,5.0,4
20250914-011757-6a86f3,2024-09-05 08:40:00,SELL,BTCUSDT,5m,0.15444690160828123,57007.677804,5.0,4
20250914-011757-6a86f3,2024-09-05 14:10:00,BUY,BTCUSDT,5m,0.15488716046100548,56788.706399999995,5.0,4
20250914-011757-6a86f3,2024-09-05 14:55:00,SELL,BTCUSDT,5m,0.15488716046100548,56535.386796000006,5.0,4
20250914-011757-6a86f3,2024-09-05 15:00:00,BUY,BTCUSDT,5m,0.15531959329738035,56321.47958399999,5.0,4
20250914-011757-6a86f3,2024-09-05 15:05:00,SELL,BTCUSDT,5m,0.15531959329738035,56569.3632,5.0,4
20250914-011757-6a86f3,2024-09-05 18:45:00,BUY,BTCUSDT,5m,0.15501001859451838,56625.781255999995,5.0,4
20250914-011757-6a86f3,2024-09-05 19:20:00,SELL,BTCUSDT,5m,0.15501001859451838,56057.568,5.0,4
20250914-011757-6a86f3,2024-09-06 00:10:00,BUY,BTCUSDT,5m,0.15412660748084006,56322.209876,5.0,4
20250914-011757-6a86f3,2024-09-06 00:40:00,SELL,BTCUSDT,5m,0.15412660748084006,56060.5668,5.0,4
20250914-011757-6a86f3,2024-09-06 00:45:00,BUY,BTCUSDT,5m,0.15399174601811422,56053.422404,5.0,4
20250914-011757-6a86f3,2024-09-06 00:50:00,SELL,BTCUSDT,5m,0.15399174601811422,56052.57,5.0,4
20250914-011757-6a86f3,2024-09-06 01:00:00,BUY,BTCUSDT,5m,0.1537773125488913,56074.600871999995,5.0,4
20250914-011757-6a86f3,2024-09-06 01:05:00,SELL,BTCUSDT,5m,0.1537773125488913,55979.609196000005,5.0,4
20250914-011757-6a86f3,2024-09-06 01:25:00,BUY,BTCUSDT,5m,0.15293803649989224,56230.473196,5.0,4
20250914-011757-6a86f3,2024-09-06 03:55:00,SELL,BTCUSDT,5m,0.15293803649989224,56565.3648,5.0,4
20250914-011757-6a86f3,2024-09-06 04:00:00,BUY,BTCUSDT,5m,0.1524586134665484,56686.6656,5.0,4
20250914-011757-6a86f3,2024-09-06 05:00:00,SELL,BTCUSDT,5m,0.1524586134665484,56633.097696000004,5.0,4
20250914-011757-6a86f3,2024-09-06 11:00:00,BUY,BTCUSDT,5m,0.15349598164420625,56194.078644,5.0,4
20250914-011757-6a86f3,2024-09-06 11:30:00,SELL,BTCUSDT,5m,0.15349598164420625,55917.624,5.0,4
20250914-011757-6a86f3,2024-09-06 11:35:00,BUY,BTCUSDT,5m,0.153222248024965,55961.365595999996,5.0,4
20250914-011757-6a86f3,2024-09-06 11:40:00,SELL,BTCUSDT,5m,0.153222248024965,55915.624800000005,5.0,4
20250914-011757-6a86f3,2024-09-06 11:45:00,BUY,BTCUSDT,5m,0.1528561078805169,55993.488439999994,5.0,4
20250914-011757-6a86f3,2024-09-06 11:50:00,SELL,BTCUSDT,5m,0.1528561078805169,56039.5752,5.0,4
20250914-011757-6a86f3,2024-09-06 11:55:00,BUY,BTCUSDT,5m,0.15275261223720615,56021.48963599999,5.0,4
20250914-011757-6a86f3,2024-09-06 12:10:00,SELL,BTCUSDT,5m,0.15275261223720615,55870.262952000005,5.0,4
20250914-011757-6a86f3,2024-09-06 12:35:00,BUY,BTCUSDT,5m,0.15021366496694333,56757.704004,5.0,4
20250914-011757-6a86f3,2024-09-06 13:40:00,SELL,BTCUSDT,5m,0.15021366496694333,56078.569596,5.0,4
20250914-011757-6a86f3,2024-09-06 13:45:00,BUY,BTCUSDT,5m,0.150179288664171,56034.975028,5.0,4
20250914-011757-6a86f3,2024-09-06 13:50:00,SELL,BTCUSDT,5m,0.150179288664171,55995.29292,5.0,4
20250914-011757-6a86f3,2024-09-06 13:55:00,BUY,BTCUSDT,5m,0.1502354447396914,55918.368404,5.0,4
20250914-011757-6a86f3,2024-09-06 14:00:00,SELL,BTCUSDT,5m,0.1502354447396914,55705.7088,5.0,4
20250914-011757-6a86f3,2024-09-06 22:45:00,BUY,BTCUSDT,5m,0.15534580844433682,53819.199071999996,5.0,4
20250914-011757-6a86f3,2024-09-07 01:40:00,SELL,BTCUSDT,5m,0.15534580844433682,53781.708708000006,5.0,4
20250914-011757-6a86f3,2024-09-07 01:45:00,BUY,BTCUSDT,5m,0.15516987115056644,53788.826927999995,5.0,4
20250914-011757-6a86f3,2024-09-07 01:50:00,SELL,BTCUSDT,5m,0.15516987115056644,53749.331664,5.0,4
20250914-011757-6a86f3,2024-09-07 02:40:00,BUY,BTCUSDT,5m,0.15453388314555735,53916.547995999994,5.0,4
20250914-011757-6a86f3,2024-09-07 02:50:00,SELL,BTCUSDT,5m,0.15453388314555735,53771.472804,5.0,4
20250914-011757-6a86f3,2024-09-07 05:05:00,BUY,BTCUSDT,5m,0.15275235668892043,54344.12896,5.0,4
20250914-011757-6a86f3,2024-09-07 05:30:00,SELL,BTCUSDT,5m,0.15275235668892043,54214.74542400001,5.0,4
20250914-011757-6a86f3,2024-09-07 05:35:00,BUY,BTCUSDT,5m,0.1524328164243809,54274.00092,5.0,4
20250914-011757-6a86f3,2024-09-07 06:10:00,SELL,BTCUSDT,5m,0.1524328164243809,54096.342804,5.0,4
20250914-011757-6a86f3,2024-09-07 06:15:00,BUY,BTCUSDT,5m,0.15202907782714867,54185.675604,5.0,4
20250914-011757-6a86f3,2024-09-07 09:30:00,SELL,BTCUSDT,5m,0.15202907782714867,54178.32,5.0,4
20250914-011757-6a86f3,2024-09-07 09:35:00,BUY,BTCUSDT,5m,0.15174998574909532,54223.680799999995,5.0,4
20250914-011757-6a86f3,2024-09-07 09:40:00,SELL,BTCUSDT,5m,0.15174998574909532,54183.298008000005,5.0,4
20250914-011757-6a86f3,2024-09-07 10:15:00,BUY,BTCUSDT,5m,0.15103664256587118,54384.7452,5.0,4
20250914-011757-6a86f3,2024-09-07 16:35:00,SELL,BTCUSDT,5m,0.15103664256587118,54507.1884,5.0,4
20250914-011757-6a86f3,2024-09-07 16:40:00,BUY,BTCUSDT,5m,0.15083152876879316,54526.79199599999,5.0,4
20250914-011757-6a86f3,2024-09-07 16:45:00,SELL,BTCUSDT,5m,0.15083152876879316,54483.737784000004,5.0,4
20250914-011757-6a86f3,2024-09-08 01:00:00,BUY,BTCUSDT,5m,0.1514117109165159,54220.66959599999,5.0,4
20250914-011757-6a86f3,2024-09-08 03:00:00,SELL,BTCUSDT,5m,0.1514117109165159,54352.250400000004,5.0,4
20250914-011757-6a86f3,2024-09-08 03:05:00,BUY,BTCUSDT,5m,0.1511925485927565,54376.671972,5.0,4
20250914-011757-6a86f3,2024-09-08 03:15:00,SELL,BTCUSDT,5m,0.1511925485927565,54305.519100000005,5.0,4
20250914-011757-6a86f3,2024-09-08 03:20:00,BUY,BTCUSDT,5m,0.15094339418919023,54340.7276,5.0,4
20250914-011757-6a86f3,2024-09-08 03:25:00,SELL,BTCUSDT,5m,0.15094339418919023,54295.143252,5.0,4
20250914-011757-6a86f3,2024-09-08 03:30:00,BUY,BTCUSDT,5m,0.15081026532955907,54288.7068,5.0,4
20250914-011757-6a86f3,2024-09-08 03:35:00,SELL,BTCUSDT,5m,0.15081026532955907,54292.184436,5.0,4
20250914-011757-6a86f3,2024-09-08 03:40:00,BUY,BTCUSDT,5m,0.15056279273099335,54327.042127999994,5.0,4
20250914-011757-6a86f3,2024-09-08 05:50:00,SELL,BTCUSDT,5m,0.15056279273099335,54359.2476,5.0,4
20250914-011757-6a86f3,2024-09-08 05:55:00,BUY,BTCUSDT,5m,0.15039429115021427,54365.747604,5.0,4
20250914-011757-6a86f3,2024-09-08 06:00:00,SELL,BTCUSDT,5m,0.15039429115021427,54360.247200000005,5.0,4
20250914-011757-6a86f3,2024-09-08 06:05:00,BUY,BTCUSDT,5m,0.15005200242971745,54429.7632,5.0,4
20250914-011757-6a86f3,2024-09-08 06:20:00,SELL,BTCUSDT,5m,0.15005200242971745,54379.329564,5.0,4
20250914-011757-6a86f3,2024-09-08 08:45:00,BUY,BTCUSDT,5m,0.14959251806415003,54491.788,5.0,4
20250914-011757-6a86f3,2024-09-08 09:20:00,SELL,BTCUSDT,5m,0.14959251806415003,54553.28995200001,5.0,4
20250914-011757-6a86f3,2024-09-08 09:25:00,BUY,BTCUSDT,5m,0.14917043819462095,54652.972448,5.0,4
20250914-011757-6a86f3,2024-09-08 09:50:00,SELL,BTCUSDT,5m,0.14917043819462095,54491.194800000005,5.0,4
20250914-011757-6a86f3,2024-09-08 09:55:00,BUY,BTCUSDT,5m,0.14905768047729848,54477.802407999996,5.0,4
20250914-011757-6a86f3,2024-09-08 10:00:00,SELL,BTCUSDT,5m,0.14905768047729848,54476.190804,5.0,4
20250914-011757-6a86f3,2024-09-08 10:05:00,BUY,BTCUSDT,5m,0.14869674567878263,54553.8128,5.0,4
20250914-011757-6a86f3,2024-09-08 12:10:00,SELL,BTCUSDT,5m,0.14869674567878263,54540.155208000004,5.0,4
20250914-011757-6a86f3,2024-09-08 18:00:00,BUY,BTCUSDT,5m,0.1489031961456522,54410.065323999996,5.0,4
20250914-011757-6a86f3,2024-09-08 20:05:00,SELL,BTCUSDT,5m,0.1489031961456522,54300.2712,5.0,4
20250914-011757-6a86f3,2024-09-08 20:10:00,BUY,BTCUSDT,5m,0.14855937824022225,54371.459888,5.0,4
20250914-011757-6a86f3,2024-09-08 20:25:00,SELL,BTCUSDT,5m,0.14855937824022225,54266.994516,5.0,4
20250914-011757-6a86f3,2024-09-08 21:10:00,BUY,BTCUSDT,5m,0.14759353915497544,54567.438248,5.0,4
20250914-011757-6a86f3,2024-09-08 22:40:00,SELL,BTCUSDT,5m,0.14759353915497544,54704.119596000004,5.0,4
20250914-011757-6a86f3,2024-09-08 22:45:00,BUY,BTCUSDT,5m,0.14706819183512587,54844.69910799999,5.0,4
20250914-011757-6a86f3,2024-09-08 22:55:00,SELL,BTCUSDT,5m,0.14706819183512587,54508.188,5.0,4
20250914-011757-6a86f3,2024-09-08 23:00:00,BUY,BTCUSDT,5m,0.14632152391658776,54731.383799999996,5.0,4
20250914-011757-6a86f3,2024-09-08 23:05:00,SELL,BTCUSDT,5m,0.14632152391658776,54718.104,5.0,4
20250914-011757-6a86f3,2024-09-08 23:10:00,BUY,BTCUSDT,5m,0.14605799774311393,54762.006044,5.0,4
20250914-011757-6a86f3,2024-09-08 23:15:00,SELL,BTCUSDT,5m,0.14605799774311393,54658.617804,5.0,4
20250914-011757-6a86f3,2024-09-08 23:20:00,BUY,BTCUSDT,5m,0.14523892355819454,54911.845956,5.0,4
20250914-011757-6a86f3,2024-09-09 02:30:00,SELL,BTCUSDT,5m,0.14523892355819454,54830.0592,5.0,4
20250914-011757-6a86f3,2024-09-09 03:00:00,BUY,BTCUSDT,5m,0.14448182338310714,55062.21607999999,5.0,4
20250914-011757-6a86f3,2024-09-09 03:25:00,SELL,BTCUSDT,5m,0.14448182338310714,54955.998804,5.0,4
20250914-011757-6a86f3,2024-09-09 03:35:00,BUY,BTCUSDT,5m,0.14396991343675045,55096.199667999994,5.0,4
20250914-011757-6a86f3,2024-09-09 04:35:00,SELL,BTCUSDT,5m,0.14396991343675045,54879.479424000005,5.0,4
20250914-011757-6a86f3,2024-09-09 08:15:00,BUY,BTCUSDT,5m,0.1429799555886431,55204.082804,5.0,4
20250914-011757-6a86f3,2024-09-09 09:40:00,SELL,BTCUSDT,5m,0.1429799555886431,55207.908,5.0,4
20250914-011757-6a86f3,2024-09-09 09:45:00,BUY,BTCUSDT,5m,0.1427640892605022,55236.095604,5.0,4
20250914-011757-6a86f3,2024-09-09 09:50:00,SELL,BTCUSDT,5m,0.1427640892605022,55094.483388,5.0,4
20250914-011757-6a86f3,2024-09-09 09:55:00,BUY,BTCUSDT,5m,0.1424154395728654,55174.0608,5.0,4
20250914-011757-6a86f3,2024-09-09 10:00:00,SELL,BTCUSDT,5m,0.1424154395728654,55137.026364,5.0,4
20250914-011757-6a86f3,2024-09-09 10:05:00,BUY,BTCUSDT,5m,0.14188209664437051,55288.926728,5.0,4
20250914-011757-6a86f3,2024-09-09 10:10:00,SELL,BTCUSDT,5m,0.14188209664437051,55249.901196000006,5.0,4
20250914-011757-6a86f3,2024-09-09 10:15:00,BUY,BTCUSDT,5m,0.14143822314678198,55367.848284,5.0,4
20250914-011757-6a86f3,2024-09-09 11:20:00,SELL,BTCUSDT,5m,0.14143822314678198,55199.921196,5.0,4
20250914-011757-6a86f3,2024-09-09 11:25:00,BUY,BTCUSDT,5m,0.14092842540555667,55344.118795999995,5.0,4
20250914-011757-6a86f3,2024-09-09 11:55:00,SELL,BTCUSDT,5m,0.14092842540555667,55242.764052000006,5.0,4
20250914-011757-6a86f3,2024-09-09 13:50:00,BUY,BTCUSDT,5m,0.13971127458990007,55668.2584,5.0,4
20250914-011757-6a86f3,2024-09-09 14:20:00,SELL,BTCUSDT,5m,0.13971127458990007,55225.9008,5.0,4
20250914-011757-6a86f3,2024-09-09 14:25:00,BUY,BTCUSDT,5m,0.13974004531242487,55159.094816,5.0,4
20250914-011757-6a86f3,2024-09-09 14:30:00,SELL,BTCUSDT,5m,0.13974004531242487,54974.0016,5.0,4
20250914-011757-6a86f3,2024-09-09 16:25:00,BUY,BTCUSDT,5m,0.13676509433076695,56113.546444,5.0,4
20250914-011757-6a86f3,2024-09-09 21:40:00,SELL,BTCUSDT,5m,0.13676509433076695,57282.008028000004,5.0,4
20250914-011757-6a86f3,2024-09-09 21:45:00,BUY,BTCUSDT,5m,0.13625684282547004,57438.76632,5.0,4
